Electoral_Dist,Year,Poll_Div,Poll_Station,Poll_Road,Poll_Location ,Census_Poll_Location,PNM,UNC,COP,TOP,STAR,NNV,John_IND,Rejected_Ballots,Tot_Ballots_Cast,Registered_Voters
Caroni Central,2010,3006,CARAPICHAIMA EAST SECONDARY SCHOOL ,MC LEOD TRACE,FREEPORT ,FREEPORT ,62,325,0,0,0,0,0,0,387,485
Caroni Central,2010,3010_01,FREEPORT LA CUESA COMMUNITY CENTER ,LA CUESA ROAD,FREEPORT ,FREEPORT ,42,343,0,0,0,0,0,0,385,1207
Caroni Central,2010,3010_02,FREEPORT LA CUESA COMMUNITY CENTER ,LA CUESA ROAD,FREEPORT ,FREEPORT ,39,543,0,0,0,0,0,0,582,
Caroni Central,2010,3045,UPPER CARAPICHAIMA PRESBYTERIAN SCHOOL,FREEPORT MISSION ROAD,FREEPORT ,FREEPORT ,13,420,0,0,0,0,0,2,435,525
Caroni Central,2010,3046_01,UPPER CARAPICHAIMA PRESBYTERIAN SCHOOL,FREEPORT MISSION ROAD,FREEPORT ,FREEPORT ,14,337,0,0,0,0,0,0,351,841
Caroni Central,2010,3046_02,UPPER CARAPICHAIMA PRESBYTERIAN SCHOOL,FREEPORT MISSION ROAD,FREEPORT ,FREEPORT ,20,301,0,0,0,0,0,2,323,
Caroni Central,2010,3047,UPPER CARAPICHAIMA PRESBYTERIAN SCHOOL,FREEPORT MISSION ROAD,FREEPORT ,FREEPORT ,34,420,0,0,0,0,0,3,457,548
Caroni Central,2010,3050,FREEPORT PRESBYTERIAN SCHOOL,FREEPORT MISSION ROAD,FREEPORT ,FREEPORT ,49,156,0,0,0,0,0,1,206,274
Caroni Central,2010,3051,FREEPORT PRESBYTERIAN SCHOOL,FREEPORT MISSION ROAD,FREEPORT ,FREEPORT ,39,444,0,0,0,0,0,0,483,604
Caroni Central,2010,3052,FREEPORT PRESBYTERIAN SCHOOL,FREEPORT MISSION ROAD,FREEPORT ,FREEPORT ,31,330,0,0,0,0,0,0,361,469
Caroni Central,2010,3060,FREEPORT PRESBYTERIAN SCHOOL,FREEPORT MISSION ROAD,FREEPORT ,FREEPORT ,19,481,0,0,0,0,0,1,501,618
Couva North,2010,2991,CARAPICHAIMA RC SCHOOL ,RECREATION GROUND ROAD ,ST MARYS VILLAGE,FREEPORT ,107,333,0,0,0,0,0,1,441,609
Couva North,2010,2992,CARAPICHAIMA RC SCHOOL ,RECREATION GROUND ROAD ,ST MARYS VILLAGE,FREEPORT ,56,249,0,0,0,0,0,2,307,432
Couva North,2010,2993,CARAPICHAIMA RC SCHOOL ,RECREATION GROUND ROAD ,ST MARYS VILLAGE,FREEPORT ,177,191,0,0,0,0,0,0,368,570
Couva North,2010,2995,CARAPICHAIMA RC SCHOOL ,RECREATION GROUND ROAD ,ST MARYS VILLAGE,FREEPORT ,66,426,0,0,0,0,0,0,492,593
Couva North,2010,3000_01,CARAPICHAIMA EAST SECONDARY SCHOOL ,MC LEOD TRACE,FREEPORT ,FREEPORT ,130,286,0,0,0,0,0,1,417,1237
Couva North,2010,3000_02,CARAPICHAIMA EAST SECONDARY SCHOOL ,MC LEOD TRACE,FREEPORT ,FREEPORT ,75,388,0,0,0,0,0,1,464,
Couva North,2010,3002_01,CARAPICHAIMA EAST SECONDARY SCHOOL ,MC LEOD TRACE,FREEPORT ,FREEPORT ,94,322,0,0,0,0,0,0,416,1286
Couva North,2010,3002_02,CARAPICHAIMA EAST SECONDARY SCHOOL ,MC LEOD TRACE,FREEPORT ,FREEPORT ,67,468,0,0,0,0,0,4,539,
Couva South ,2010,3056_01,FREEPORT HINDU SCHOOL ,FREEPORT MISSION ROAD,FREEPORT ,FREEPORT ,111,338,0,0,0,0,0,1,450,1399
Couva South ,2010,3056_02,FREEPORT HINDU SCHOOL ,FREEPORT MISSION ROAD,FREEPORT ,FREEPORT ,105,494,0,0,0,0,0,0,599,
Couva South ,2010,3061_01,BETHEL EVANGELICAL CHURCH ,CALCUTTA ROAD NO 2,FREEPORT ,FREEPORT ,78,439,0,0,0,0,0,0,517,1280
Couva South ,2010,3061_02,BETHEL EVANGELICAL CHURCH ,CALCUTTA ROAD NO 2,FREEPORT ,FREEPORT ,21,404,0,0,0,0,0,1,426,
Couva South ,2010,3098_01,CARAPICHAIMA RC SCHOOL ,RECREATION GROUND ROAD ,ST MARYS VILLAGE,FREEPORT ,153,263,0,0,0,0,0,1,417,1537
Couva South ,2010,3098_02,CARAPICHAIMA RC SCHOOL ,RECREATION GROUND ROAD ,ST MARYS VILLAGE,FREEPORT ,61,219,0,0,0,0,0,0,280,
Couva South ,2010,3098_03,CARAPICHAIMA RC SCHOOL ,RECREATION GROUND ROAD ,ST MARYS VILLAGE,FREEPORT ,91,307,0,0,0,0,0,2,400,
Couva South ,2010,3100_01,CARAPICHAIMA RC SCHOOL ,RECREATION GROUND ROAD ,ST MARYS VILLAGE,FREEPORT ,119,329,0,0,0,0,0,0,448,1795
Couva South ,2010,3100_02,CARAPICHAIMA RC SCHOOL ,RECREATION GROUND ROAD ,ST MARYS VILLAGE,FREEPORT ,121,358,0,0,0,0,0,3,482,
Couva South ,2010,3100_03,CARAPICHAIMA RC SCHOOL ,RECREATION GROUND ROAD ,ST MARYS VILLAGE,FREEPORT ,62,310,0,0,0,0,0,0,372,
Fyzabad,2010,4425_01,Fyzabad Presbyterian School,,Fyzabad,FYZABAD,114,234,0,0,,,,,,
Fyzabad,2010,4425_02,Fyzabad Presbyterian School,,Fyzabad,FYZABAD,122,272,0,0,,,,,,
Fyzabad,2010,4430,Fyzabad Presbyterian School,,Fyzabad,FYZABAD,150,310,0,0,,,,,,
Fyzabad,2010,,Fyzabad Anglican Secondary School,,Fyzabad,FYZABAD,135,290,0,0,,,,,,
Fyzabad,2010,,Fyzabad Presbyterian School,,Fyzabad,FYZABAD,103,373,0,0,,,,,,
Fyzabad,2010,,Fyzabad Presbyterian School,,Fyzabad,FYZABAD,124,233,0,0,,,,,,
Fyzabad,2010,,Fyzabad Presbyterian School,,Fyzabad,FYZABAD,233,231,0,0,,,,,,
Fyzabad,2010,,Fyzabad Anglican Secondary School,,Fyzabad,FYZABAD,177,154,0,0,,,,,,
Fyzabad,2010,,Fyzabad Anglican Secondary School,,Fyzabad,FYZABAD,115,189,0,0,,,,,,
Fyzabad,2010,,Fyzabad Anglican Secondary School,,Fyzabad,FYZABAD,109,158,0,0,,,,,,
Fyzabad,2010,,Fyzabad Anglican Secondary School,,Fyzabad,FYZABAD,438,324,0,0,,,,,,
Naparima,2010,,Vos Government School,,Gasparillo,GASPARILLO,119,395,0,0,,,,,,
Tabaquite,2010,,Gasparillo Hindu School,,Gasparillo,GASPARILLO,227,195,0,0,,,,,,
Tabaquite,2010,,Gasparillo Hindu School,,Gasparillo,GASPARILLO,171,285,0,0,,,,,,
Tabaquite,2010,,Vos Government School,,Gasparillo,GASPARILLO,105,294,0,0,,,,,,
Tabaquite,2010,,Vos Government School,,Gasparillo,GASPARILLO,109,385,0,0,,,,,,
Tabaquite,2010,,Gasparillo Hindu School,,Gasparillo,GASPARILLO,94,195,0,0,,,,,,
Tabaquite,2010,,Gasparillo Hindu School,,Gasparillo,GASPARILLO,61,273,0,0,,,,,,
Tabaquite,2010,,Gasparillo Secondary School,,Gasparillo,GASPARILLO,128,139,0,0,,,,,,
Tabaquite,2010,,Gasparillo Secondary School,,Gasparillo,GASPARILLO,89,208,0,0,,,,,,
Tabaquite,2010,,Gasparillo Government School,,Gasparillo,GASPARILLO,85,175,0,0,,,,,,
Tabaquite,2010,,Gasparillo Government School,,Gasparillo,GASPARILLO,33,256,0,0,,,,,,
Tabaquite,2010,,Gasparillo Secondary School,,Gasparillo,GASPARILLO,177,186,0,0,,,,,,
Tabaquite,2010,,Gasparillo Secondary School,,Gasparillo,GASPARILLO,128,292,0,0,,,,,,
Tabaquite,2010,,Happy Hill Hindu School,,Gasparillo,GASPARILLO,151,345,0,0,,,,,,
Tabaquite,2010,,Happy Hill Hindu School,,Gasparillo,GASPARILLO,157,182,0,0,,,,,,
Tabaquite,2010,,Gasparillo Secondary School,,Gasparillo,GASPARILLO,64,270,0,0,,,,,,
Tabaquite,2010,,Gasparillo Secondary School,,Gasparillo,GASPARILLO,36,344,0,0,,,,,,
Tabaquite,2010,,Gasparillo Secondary School,,Gasparillo,GASPARILLO,21,277,0,0,,,,,,
Tobago East,2010,,Glamorgan Community Centre,,Glamargan,GLAMARGAN,98,0,0,251,,,,,,
Oropouche East,2010,,Golconda Community Centre,,Golconda Village,GOLCONDA VILLAGE,86,386,0,0,,,,,,
Oropouche East,2010,,Golconda Community Centre,,Golconda Village,GOLCONDA VILLAGE,61,422,0,0,,,,,,
Oropouche East,2010,,Golconda Community Centre,,Golconda Village,GOLCONDA VILLAGE,57,428,0,0,,,,,,
Tobago West,2010,,Golden Lane Government Primary School,,Golden Lane,GOLDEN LANE,98,0,0,257,,,,,,
Tobago West,2010,,Golden Lane Government Primary School,,Golden Lane,GOLDEN LANE,112,0,0,223,,,,,,
Tobago East,2010,,Goodwood High School,,Goodwood,GOODWOOD,107,0,0,167,,,,,,
Tobago East,2010,,Goodwood High School,,Goodwood,GOODWOOD,144,0,0,205,,,,,,
Tabaquite,2010,,Gran Couva RC School,,Gran Couva,GRAN COUVA,32,204,0,0,,,,,,
Tabaquite,2010,,Couva/Tabaquite/Talparo Regional Corp. Office,,Gran Couva,GRAN COUVA,50,212,0,0,,,,,,
Mortuga/Tableland,2010,,Holy Trinity Anglican School,,Grand Chemin,GRAND CHEMIN,169,155,0,0,,,,,,
Mortuga/Tableland,2010,,Holy Trinity Anglican School,,Grand Chemin,GRAND CHEMIN,118,233,0,0,,,,,,
Toco/Sangre Grande,2010,,Grand Rivere AC School,,Grand Rivere,GRAND RIVERE,118,49,0,0,,,,,,
Point Fortin,2010,,Granville RC School,,Granville,GRANVILLE,29,0,428,0,,,,,,
Point Fortin,2010,,Granville RC School,,Granville,GRANVILLE,12,0,418,0,,,,,,
Cumuto/Manzanilla ,2010,2201_01,GUAICO PRESBYTERIAN SCHOOL ,EASTERN MAIN ROAD ,GUAICO ,GUAICO ,153,162,0,0,1,0,0,6,322,861
Cumuto/Manzanilla ,2010,2201_02,GUAICO PRESBYTERIAN SCHOOL ,EASTERN MAIN ROAD ,GUAICO ,GUAICO ,139,166,0,0,0,0,0,2,307,
Cumuto/Manzanilla ,2010,2295,GUAICO PRESBYTERIAN SCHOOL ,EASTERN MAIN ROAD ,GUAICO ,GUAICO ,138,305,0,0,6,0,0,2,451,590
Cumuto/Manzanilla ,2010,2296,GUAICO PRESBYTERIAN SCHOOL ,EASTERN MAIN ROAD ,GUAICO ,GUAICO ,153,181,0,0,1,0,0,0,335,428
Cumuto/Manzanilla ,2010,2297,GUAICO PRESBYTERIAN SCHOOL ,EASTERN MAIN ROAD ,GUAICO ,GUAICO ,348,530,0,0,1,0,0,0,879,585
Cumuto/Manzanilla ,2010,2305_01,GUAICO PRESBYTERIAN SCHOOL ,EASTERN MAIN ROAD ,GUAICO ,GUAICO ,103,255,0,0,3,0,0,2,363,1584
Cumuto/Manzanilla ,2010,2305_02,GUAICO PRESBYTERIAN SCHOOL ,EASTERN MAIN ROAD ,GUAICO ,GUAICO ,116,268,0,0,1,0,0,3,388,
Cumuto/Manzanilla ,2010,2305_03,GUAICO PRESBYTERIAN SCHOOL ,EASTERN MAIN ROAD ,GUAICO ,GUAICO ,99,316,0,0,2,0,0,3,420,
Cumuto/Manzanilla ,2010,2400,JUBILEE PRESBYTERIAN SCHOOL ,JUBILEE STREET ,"GUAICO, TAMANA","GUAICO, TAMANA",130,100,0,0,2,0,0,0,232,327
Cumuto/Manzanilla ,2010,2405,JUBILEE PRESBYTERIAN SCHOOL ,JUBILEE STREET ,"GUAICO, TAMANA","GUAICO, TAMANA",95,211,0,0,1,0,0,1,308,390
La Brea,2010,,Lot 10 Community Centre,,Guapo,GUAPO,157,23,0,0,,,,,,
La Brea,2010,,Guapo Government Primary School,,Guapo,GUAPO,24,3,0,0,,,,,,
La Brea,2010,,Guapo Government Primary School,,Guapo,GUAPO,290,78,0,0,,,,,,
La Brea,2010,,Guapo Government Primary School,,Guapo,GUAPO,177,54,0,0,,,,,,
La Brea,2010,,Guapo Government Primary School,,Guapo,GUAPO,181,33,0,0,,,,,,
La Brea,2010,,Guapo Government Primary School,,Guapo,GUAPO,174,35,0,0,,,,,,
Point Fortin,2010,,Guapo Government Primary School,,Guapo,GUAPO,219,0,42,0,,,,,,
Point Fortin,2010,,Guapo Government Primary School,,Guapo,GUAPO,279,0,51,0,,,,,,
Point Fortin,2010,,Guapo Government Primary School,,Guapo,GUAPO,243,0,88,0,,,,,,
Tabaquite,2010,,Guaracara Hindu School,,Guaracara,GUARACARA,71,300,0,0,,,,,,
Mayaro,2010,,Guayaguayare RC Primary School,,Guayaguayare,GUAYAGUAYARE,324,142,0,0,,,,,,
Mayaro,2010,,Guayaguayare RC Primary School,,Guayaguayare,GUAYAGUAYARE,304,175,0,0,,,,,,
Mayaro,2010,,Guayaguayare RC Primary School,,Guayaguayare,GUAYAGUAYARE,204,40,0,0,,,,,,
Mayaro,2010,,Guayaguayare RC Primary School,,Guayaguayare,GUAYAGUAYARE,223,83,0,0,,,,,,
Mortuga/Tableland,2010,,Guayaguayare Community Centre,,Guayaguayare,GUAYAGUAYARE,8,4,0,0,,,,,,
San Fernando West,2010,,Gulf View Community Centre,,La Romain,GULF VIEW,143,0,298,0,,,,,,
San Fernando West,2010,,Gulf View Community Centre,,La Romain,GULF VIEW,71,0,354,0,,,,,,
San Fernando West,2010,,Gulf View Community Centre,,La Romain,GULF VIEW,217,0,183,0,,,,,,
Princes Town,2010,,Hardbargain RC School,,Hardbargain,HARDBARGAIN,122,152,0,0,,,,,,
Princes Town,2010,,Hardbargain RC School,,Hardbargain,HARDBARGAIN,63,190,0,0,,,,,,
Princes Town,2010,,Hardbargain Government School,,Hardbargain,HARDBARGAIN,77,217,0,0,,,,,,
Princes Town,2010,,Hardbargain Government School,,Hardbargain,HARDBARGAIN,20,292,0,0,,,,,,
Point-A-Pierre,2010,,Harmony Hall Presbyterian School,,Marabella,HARMONY HALL,271,114,0,0,,,,,,
Point-A-Pierre,2010,,Harmony Hall Presbyterian School,,Marabella,HARMONY HALL,179,208,0,0,,,,,,
Point-A-Pierre,2010,,Harmony Hall Presbyterian School,,Marabella,HARMONY HALL,244,171,0,0,,,,,,
Point-A-Pierre,2010,,Harmony Hall Presbyterian School,,Marabella,HARMONY HALL,179,114,0,0,,,,,,
Oropouche West,2010,,Hermitage Community Centre,,Hermitage,HERMITAGE,35,316,0,0,,,,,,
Oropouche West,2010,,Hermitage Community Centre,,Hermitage,HERMITAGE,15,281,0,0,,,,,,
Oropouche East,2010,,Hermitage Presbyterian School,,Hermitage,HERMITAGE VILLAGE,44,459,0,0,,,,,,
Oropouche East,2010,,Hermitage Presbyterian School,,Hermitage,HERMITAGE VILLAGE,20,435,0,0,,,,,,
Mortuga/Tableland,2010,,William Webb Memorial Primary Baptist,,Hindustan,HINDUSTAN,128,424,0,0,,,,,,
Caroni East,2010,2781,ENTERPRISE GOVERNMENT PRIMARY SCHOOL ,"CEDAR DRIVE, HOMELAND GARDENS",CUNUPIA ,HOMELAND GARDENS,270,542,0,0,0,0,0,1,813,689
Chaguanas East ,2010,2820_01,ENTERPRISE GOVERNMENT PRIMARY SCHOOL ,"CEDAR DRIVE, HOMELAND GARDENS",CUNUPIA ,HOMELAND GARDENS,172,121,0,0,0,1,0,0,294,778
Chaguanas East ,2010,2820_02,ENTERPRISE GOVERNMENT PRIMARY SCHOOL ,"CEDAR DRIVE, HOMELAND GARDENS",CUNUPIA ,HOMELAND GARDENS,140,138,0,0,0,0,0,0,278,
Chaguanas East ,2010,2823_01,ENTERPRISE GOVERNMENT PRIMARY SCHOOL ,"CEDAR DRIVE, HOMELAND GARDENS",CUNUPIA ,HOMELAND GARDENS,201,66,0,0,0,0,0,1,268,746
Chaguanas East ,2010,2823_02,ENTERPRISE GOVERNMENT PRIMARY SCHOOL ,"CEDAR DRIVE, HOMELAND GARDENS",CUNUPIA ,HOMELAND GARDENS,175,81,0,0,0,0,0,1,257,
Chaguanas East ,2010,2824,ENTERPRISE GOVERNMENT PRIMARY SCHOOL ,"CEDAR DRIVE, HOMELAND GARDENS",CUNUPIA ,HOMELAND GARDENS,223,86,0,0,0,0,0,1,310,523
Chaguanas East ,2010,2827_01,ENTERPRISE GOVERNMENT PRIMARY SCHOOL ,"CEDAR DRIVE, HOMELAND GARDENS",CUNUPIA ,HOMELAND GARDENS,151,180,0,0,0,1,0,1,333,950
Chaguanas East ,2010,2827_02,ENTERPRISE GOVERNMENT PRIMARY SCHOOL ,"CEDAR DRIVE, HOMELAND GARDENS",CUNUPIA ,HOMELAND GARDENS,134,171,0,0,0,0,0,1,306,
Tobago East,2010,,Hope Anglican Primary School,,Hope Village,HOPE VILLAGE,92,0,0,80,,,,,,
Point Fortin,2010,,Icacos Government Primary School,,Icacos,ICACOS,94,0,430,0,,,,,,
Naparima,2010,,Iere Village Government School,,Iere Village,IERE VILLAGE,46,267,0,0,,,,,,
Naparima,2010,,Iere Village Government School,,Iere Village,IERE VILLAGE,38,318,0,0,,,,,,
Naparima,2010,,Iere Village Government School,,Iere Village,IERE VILLAGE,43,254,0,0,,,,,,
Naparima,2010,,Iere Village Government School,,Iere Village,IERE VILLAGE,24,386,0,0,,,,,,
Oropouche West,2010,,Iere High School,,Siparia,IERE VILLAGE,225,142,0,0,,,,,,
Oropouche West,2010,,Iere High School,,Siparia,IERE VILLAGE,153,155,0,0,,,,,,
Caroni Central,2010,3081,INDIAN TRAIL COMMUNITY CENTER ,INIDAN TRAIL ROAD ,INDIAN TRAIL ,INDIAN TRAIL ,62,247,0,0,0,0,0,0,309,422
Couva South ,2010,3198,MILTON PRESBYTERIAN SCHOOL ,RIVULET ROAD ,MILTON ,INDIAN TRAIL ,24,376,0,0,0,0,0,0,400,511
Couva South ,2010,3199,MILTON PRESBYTERIAN SCHOOL ,RIVULET ROAD ,MILTON ,INDIAN TRAIL ,41,368,0,0,0,0,0,3,412,497
Couva South ,2010,3200_01,MILTON PRESBYTERIAN SCHOOL ,RIVULET ROAD ,MILTON ,INDIAN TRAIL ,96,265,0,0,0,0,0,5,366,1181
Couva South ,2010,3200_02,MILTON PRESBYTERIAN SCHOOL ,RIVULET ROAD ,MILTON ,INDIAN TRAIL ,95,351,0,0,0,0,0,0,446,
Couva South ,2010,3205,INDIAN TRAIL COMMUNITY CENTER ,INDIAN TRAIL ROAD ,INDIAN TRAIL ,INDIAN TRAIL ,94,195,0,0,0,0,0,1,290,432
Mortuga/Tableland,2010,,Indian Walk Community Centre,,Indian Walk Village,INDIAN WALK VILLAGE,346,92,0,0,,,,,,
Mortuga/Tableland,2010,,Indian Walk Community Centre,,Indian Walk Village,INDIAN WALK VILLAGE,307,137,0,0,,,,,,
Mortuga/Tableland,2010,,Indian Walk Death BFS Hall,,Indian Walk Village,INDIAN WALK VILLAGE,275,175,0,0,,,,,,
Mortuga/Tableland,2010,,Indian Walk Death BFS Hall,,Indian Walk Village,INDIAN WALK VILLAGE,287,146,0,0,,,,,,
Caroni East,2010,2705_01,CUNUPIA GOVERNMENT PRIMARY SCHOOL,CHIN CHIN ROAD,CUNUPIA ,JERNINGHAM JUNCTION,94,207,0,0,0,0,0,0,301,916
Caroni East,2010,2705_02,CUNUPIA GOVERNMENT PRIMARY SCHOOL,CHIN CHIN ROAD,CUNUPIA ,JERNINGHAM JUNCTION,66,293,0,0,0,0,0,1,360,
Caroni East,2010,2715_01,CUNUPIA GOVERNMENT PRIMARY SCHOOL,CHIN CHIN ROAD,CUNUPIA ,JERNINGHAM JUNCTION,45,281,0,0,0,0,0,0,326,950
Caroni East,2010,2715_02,CUNUPIA GOVERNMENT PRIMARY SCHOOL,CHIN CHIN ROAD,CUNUPIA ,JERNINGHAM JUNCTION,27,363,0,0,0,0,0,0,390,
Chaguanas East ,2010,2716_01,CUNUPIA GOVERNMENT PRIMARY SCHOOL,CHIN CHIN ROAD,CUNUPIA ,JERNINGHAM JUNCTION,65,275,0,0,0,1,0,0,341,1432
Chaguanas East ,2010,2716_02,CUNUPIA GOVERNMENT PRIMARY SCHOOL,CHIN CHIN ROAD,CUNUPIA ,JERNINGHAM JUNCTION,44,228,0,0,0,0,0,1,273,
Chaguanas East ,2010,2716_03,CUNUPIA GOVERNMENT PRIMARY SCHOOL,CHIN CHIN ROAD,CUNUPIA ,JERNINGHAM JUNCTION,71,424,0,0,0,0,0,1,496,
Chaguanas East ,2010,2770_01,JERNINGHAM GOVT PRIMARY SCHOOL ,HASSARATH ROAD EXTENSION ,CUNUPIA ,JERNINGHAM JUNCTION,114,242,0,0,0,3,0,0,359,1146
Chaguanas East ,2010,2770_02,JERNINGHAM GOVT PRIMARY SCHOOL ,HASSARATH ROAD EXTENSION ,CUNUPIA ,JERNINGHAM JUNCTION,82,423,0,0,0,3,0,1,509,
Chaguanas East ,2010,2772_02,JERNINGHAM GOVT PRIMARY SCHOOL ,HASSARATH ROAD EXTENSION ,CUNUPIA ,JERNINGHAM JUNCTION,149,281,0,0,0,0,0,2,432,605
Chaguanas East ,2010,2815_01,CUNUPIA SECONDARY SCHOOL ,HASSARATH ROAD EXTENSION ,CUNUPIA ,JERNINGHAM JUNCTION,100,252,0,0,0,1,0,0,353,2121
Chaguanas East ,2010,2815_02,CUNUPIA SECONDARY SCHOOL ,HASSARATH ROAD EXTENSION ,CUNUPIA ,JERNINGHAM JUNCTION,192,226,0,0,0,0,0,4,422,
Chaguanas East ,2010,2815_03,CUNUPIA SECONDARY SCHOOL ,HASSARATH ROAD EXTENSION ,CUNUPIA ,JERNINGHAM JUNCTION,83,252,0,0,0,1,0,1,337,
Chaguanas East ,2010,2815_04,CUNUPIA SECONDARY SCHOOL ,HASSARATH ROAD EXTENSION ,CUNUPIA ,JERNINGHAM JUNCTION,88,424,0,0,0,0,0,2,514,
Naparima,2010,,Jordan Hill Presbyterian School,,Jordan Hill Village,JORDAN VILLAGE,67,347,0,0,,,,,,
Naparima,2010,,Jordan Hill Presbyterian School,,Jordan Hill Village,JORDAN VILLAGE,15,471,0,0,,,,,,
Naparima,2010,,Jordan Hill Presbyterian School,,Jordan Hill Village,JORDAN VILLAGE,54,461,0,0,,,,,,
Naparima,2010,,Jordan Hill Presbyterian School,,Jordan Hill Village,JORDAN VILLAGE,87,347,0,0,,,,,,
Naparima,2010,,Jordan Hill Presbyterian School,,Jordan Hill Village,JORDAN VILLAGE,68,354,0,0,,,,,,
Naparima,2010,,Jordan Hill Presbyterian School,,Jordan Hill Village,JORDAN VILLAGE,127,160,0,0,,,,,,
Naparima,2010,,Jordan Hill Presbyterian School,,Jordan Hill Village,JORDAN VILLAGE,114,205,0,0,,,,,,
Caroni East,2010,2694_01,ST. DAVIDS RC SCHOOL ,LP 281 CARONI SOUTH BANK ROAD ,"KELLY VILLAGE, CARONI ",KELLY VILLAGE ,96,383,0,0,0,0,0,1,480,1217
Caroni East,2010,2694_02,ST. DAVIDS RC SCHOOL ,LP 281 CARONI SOUTH BANK ROAD ,"KELLY VILLAGE, CARONI ",KELLY VILLAGE ,54,353,0,0,0,0,0,2,409,
Caroni East,2010,2695_01,ST. DAVIDS RC SCHOOL ,LP 281 CARONI SOUTH BANK ROAD ,"KELLY VILLAGE, CARONI ",KELLY VILLAGE ,76,197,0,0,0,0,0,4,277,873
Caroni East,2010,2695_02,ST. DAVIDS RC SCHOOL ,LP 281 CARONI SOUTH BANK ROAD ,"KELLY VILLAGE, CARONI ",KELLY VILLAGE ,76,255,0,0,0,0,0,1,332,
Tobago East,2010,,L'Anse Fourmi Methodist Primary School,,L'Anse Fourmi,L'ANSE FOURMI,56,0,0,108,,,,,,
Toco/Sangre Grande,2010,,L'Anse Noire Moravian School,,Toco,L'ANSE NOIRE,153,41,0,0,,,,,,
La Brea,2010,,La Brea Community Centre,,La Brea,LA BREA,279,68,0,0,,,,,,
La Brea,2010,,La Brea Community Centre,,La Brea,LA BREA,260,204,0,0,,,,,,
La Brea,2010,,La Brea Community Centre,,La Brea,LA BREA,261,229,0,0,,,,,,
La Brea,2010,,La Brea Community Centre,,La Brea,LA BREA,90,23,0,0,,,,,,
La Brea,2010,,LA Brea R.C. School,,La Brea,LA BREA,165,33,0,0,,,,,,
La Brea,2010,,LA Brea R.C. School,,La Brea,LA BREA,173,61,0,0,,,,,,
La Brea,2010,,LA Brea R.C. School,,La Brea,LA BREA,292,54,0,0,,,,,,
La Horquetta/Talparo,2010,,La Horquetta North Government Primary School,,La Horquetta,LA HORQUETTA,204,64,0,0,,,,,,
La Horquetta/Talparo,2010,,La Horquetta North Government Primary School,,La Horquetta,LA HORQUETTA,177,76,0,0,,,,,,
La Horquetta/Talparo,2010,,La Horquetta North Government Primary School,,La Horquetta,LA HORQUETTA,252,98,0,0,,,,,,
La Horquetta/Talparo,2010,,La Horquetta North Government Primary School,,La Horquetta,LA HORQUETTA,154,102,0,0,,,,,,
La Horquetta/Talparo,2010,,La Horquetta North Government Primary School,,La Horquetta,LA HORQUETTA,150,88,0,0,,,,,,
La Horquetta/Talparo,2010,,La Horquetta North Government Primary School,,La Horquetta,LA HORQUETTA,307,82,0,0,,,,,,
La Horquetta/Talparo,2010,,La Horquetta North Government Primary School,,La Horquetta,LA HORQUETTA,271,101,0,0,,,,,,
La Horquetta/Talparo,2010,,La Horquetta North Government Primary School,,La Horquetta,LA HORQUETTA,218,93,0,0,,,,,,
La Horquetta/Talparo,2010,,La Horquetta North Government Primary School,,La Horquetta,LA HORQUETTA,193,74,0,0,,,,,,
La Horquetta/Talparo,2010,,LA Horquetta Regional Complex,,La Horquetta,LA HORQUETTA,190,78,0,0,,,,,,
La Horquetta/Talparo,2010,,LA Horquetta Regional Complex,,La Horquetta,LA HORQUETTA,185,83,0,0,,,,,,
La Horquetta/Talparo,2010,,La Horquetta South Government Primary School,,La Horquetta,LA HORQUETTA,273,67,0,0,,,,,,
La Horquetta/Talparo,2010,,La Horquetta South Government Primary School,,La Horquetta,LA HORQUETTA,244,90,0,0,,,,,,
La Horquetta/Talparo,2010,,La Horquetta South Government Primary School,,La Horquetta,LA HORQUETTA,220,41,0,0,,,,,,
La Horquetta/Talparo,2010,,La Horquetta South Government Primary School,,La Horquetta,LA HORQUETTA,233,57,0,0,,,,,,
La Horquetta/Talparo,2010,,LA Horquetta Regional Complex,,La Horquetta,LA HORQUETTA,197,56,0,0,,,,,,
La Horquetta/Talparo,2010,,LA Horquetta Regional Complex,,La Horquetta,LA HORQUETTA,196,60,0,0,,,,,,
La Horquetta/Talparo,2010,,La Horquetta RC Church Parish Hall,,La Horquetta,LA HORQUETTA,495,154,0,0,,,,,,
La Horquetta/Talparo,2010,,La Horquetta RC Church Parish Hall,,La Horquetta,LA HORQUETTA,205,57,0,0,,,,,,
La Horquetta/Talparo,2010,,La Horquetta RC Church Parish Hall,,La Horquetta,LA HORQUETTA,227,78,0,0,,,,,,
La Horquetta/Talparo,2010,,La Horquetta RC Church Parish Hall,,La Horquetta,LA HORQUETTA,189,67,0,0,,,,,,
La Horquetta/Talparo,2010,,La Horquetta RC Church Parish Hall,,La Horquetta,LA HORQUETTA,175,68,0,0,,,,,,
La Horquetta/Talparo,2010,,La Horquetta RC Church Parish Hall,,La Horquetta,LA HORQUETTA,163,67,0,0,,,,,,
Mortuga/Tableland,2010,,La Lune Community Centre,,La Lune Village,LA LUNE,268,95,0,0,,,,,,
