comm,Census_Poll_Location,community_orignial,male,female,total,African,Caucasian,Chinese,East Indian,Indigenous,Mixed_African_ East_Indian,Mixed _Other,Portuguese,Syrian_Lebanese,other_ethnic_ group,not_stated_ethncity,unknown_ethnicity ,ANGLICAN,BAPTIST _SPIRITUAL_SHOUTER _BAPTIST,BAPTIST ,HINDUISM,ISLAM,JEHOVAHS_WITNESS,METHODIST,PENTECOSTAL_EVANGELICAL_FULL GOSPEL,MORAVIAN,ORISHA,PRESBYTERIAN_CONGREGATIONAL,RASTAFARIAN,ROMAN_CATHOLIC,SEVEN_DAY_ADVENTIST,OTHER_RELIGION,NONE_RELIGION,NOT STATED_RELIGION,UNKNOWN _RELIGION
3224,MT. HOPE,3224 MT. HOPE,1083.702536,1111.022768,2194.725304,1366.0116,14.798459,14.798459,188.964938,0,132.047788,396.143364,0,0,12.521773,69.438923,2194.725304,208.316769,130.909445,6.830058,25.043546,34.15029,69.438923,12.521773,420.048567,2.276686,2.276686,7.968401,7.968401,778.626612,93.344126,141.154532,100.174184,153.676305,2194.725304
9407,MT. IRVINE / BLACK ROCK,9407 MT. IRVINE / BLACK ROCK,268.01073,296.644355,564.655085,456.992655,12.598795,0,13.74414,0,9.16276,60.703285,0,0,2.29069,9.16276,564.655085,56.121905,25.19759,0,5.726725,2.29069,3.436035,4.58138,109.95312,46.959145,1.145345,2.29069,2.29069,49.249835,64.13932,18.32552,20.61621,152.330885,564.655085
3223,MT. LAMBERT,3223 MT. LAMBERT,948.239719,992.635096,1940.874815,785.45667,19.351831,22.76686,361.993074,4.553372,96.759155,563.479785,2.276686,2.276686,4.553372,77.407324,1940.874815,183.273223,70.577266,3.415029,102.45087,64.885551,35.288633,5.691715,206.040083,1.138343,0,20.490174,4.553372,733.092892,31.873604,51.225435,118.387672,308.490953,1940.874815
9414,MT. PLEASANT (Tobago),9414 MT. PLEASANT (Tobago),459.283345,485.62628,944.909625,828.084435,14.889485,0,19.470865,0,20.61621,30.924315,0,0,1.145345,29.77897,944.909625,183.2552,80.17415,2.29069,1.145345,8.017415,2.29069,34.36035,137.4414,44.668455,24.052245,0,1.145345,51.540525,137.4414,85.900875,25.19759,125.98795,944.909625
3602,MUNDO NUEVO,3602 MUNDO NUEVO,235.637415,198.07203,433.709445,5.691725,0,0,201.487065,0,28.458625,159.3683,0,0,0,38.70373,433.709445,2.27669,5.691725,0,68.3007,9.10676,22.7669,0,93.34429,0,12.521795,2.27669,1.138345,136.6014,13.66014,0,10.245105,55.778905,433.709445
4002,MUNROE SETTLEMENT,4002 MUNROE SETTLEMENT,841.231782,804.804966,1646.036748,60.331914,0,1.138338,1420.645824,0,19.351746,21.628422,0,0,0,122.940504,1646.036748,0,0,0,778.623192,315.319626,0,1.138338,68.30028,0,2.276676,37.565154,0,53.501886,5.69169,53.501886,9.106704,321.011316,1646.036748
4308,NANCOO VILLAGE,4308 NANCOO VILLAGE,538.437185,533.883805,1072.32099,107.00443,1.138345,6.83007,739.92425,0,47.81049,71.715735,0,0,0,97.89767,1072.32099,11.38345,7.968415,6.83007,585.10933,23.905245,6.83007,4.55338,157.09161,0,3.415035,17.075175,0,116.11119,2.27669,7.968415,4.55338,117.249535,1072.32099
9928,NAVET VILLAGE (Mayaro/Rio Claro),9928 NAVET VILLAGE (Mayaro/Rio Claro),1085.963958,949.364718,2035.328676,165.057415,1.138327,2.276654,1715.458789,7.968289,72.852928,63.746312,0,0,0,6.829962,2035.328676,18.213232,61.469658,29.596502,1249.883046,102.44943,6.829962,0,161.642434,0,11.38327,97.896122,2.276654,138.875894,13.659924,22.76654,15.936578,102.44943,2035.328676
2007,NAVET,2007 NAVET VILLAGE (San Fernando),91.06816,120.665312,211.733472,77.407936,0,0,70.577824,0,27.320448,17.07528,0,0,5.69176,13.660224,211.733472,30.735504,7.968464,1.138352,31.873856,9.106816,5.69176,3.415056,30.735504,0,1.138352,5.69176,0,34.15056,11.38352,18.213632,5.69176,14.798576,211.733472
3228,NEVER DIRTY,3228 NEVER DIRTY,760.413124,704.634317,1465.047441,1015.401956,0,0,186.688252,0,81.960696,109.280928,0,0,0,71.715609,1465.047441,102.45087,260.680547,10.245087,77.407324,23.905203,15.936802,9.106744,368.823132,0,13.660116,3.415029,3.415029,212.870141,102.45087,10.245087,59.193836,191.241624,1465.047441
9929,NEW GRANT,9929 NEW GRANT,2742.268287,2520.291402,5262.559689,1484.399272,0,3.415029,2747.960002,1.138343,366.546446,523.63778,0,1.138343,1.138343,133.186131,5262.559689,258.403861,334.672842,537.297896,1599.371915,275.479006,40.980348,1.138343,700.080945,0,21.628517,109.280928,0,432.57034,244.743745,84.237382,81.960696,540.712925,5262.559689
8002,NEW VILLAGE,8002 NEW VILLAGE,950.509725,942.54138,1893.051105,1181.59173,0,0,79.68345,1.138335,141.15354,141.15354,0,0,1.138335,347.192175,1893.051105,91.0668,196.931955,42.118395,9.10668,18.21336,31.87338,2.27667,188.96361,1.138335,102.45015,4.55334,10.245015,430.29063,73.991775,143.43021,23.905035,522.495765,1893.051105
8009,NEWLANDS,8009 NEWLANDS,157.09023,146.845215,303.935445,195.79362,0,0,19.351695,0,31.87338,36.42672,0,0,0,20.49003,303.935445,54.64008,51.225075,2.27667,6.83001,2.27667,2.27667,1.138335,31.87338,0,4.55334,1.138335,2.27667,86.51346,12.521685,9.10668,3.415005,31.87338,303.935445
1007,NEWTOWN,1007 NEWTOWN,216.28726,273.20496,489.49222,190.105118,23.905434,10.245186,35.288974,3.415062,37.565682,150.262728,1.138354,0,22.76708,14.798602,489.49222,62.60947,7.968478,0,6.830124,12.521894,13.660248,5.69177,33.012266,0,5.69177,3.415062,0,266.374836,11.38354,4.553416,25.043788,30.735558,489.49222
6407,NORTH MANZANILLA,6407 NORTH MANZANILLA,147.98394,137.738898,285.722838,199.20915,0,0,21.628422,1.138338,47.810196,10.245042,1.138338,0,0,4.553352,285.722838,53.501886,22.76676,1.138338,13.660056,2.276676,0,0,35.288478,0,0,0,0,113.8338,13.660056,0,22.76676,6.830028,285.722838
3131,NORTH POST,3131 NORTH POST,216.28593,208.317501,424.603431,99.036189,0,0,56.91735,0,60.332391,190.103949,0,0,4.553388,13.660164,424.603431,38.703798,22.76694,0,15.936858,26.181981,18.213552,0,77.407596,0,7.968429,0,1.138347,109.281312,21.628593,4.553388,47.810574,33.012063,424.603431
3002,O'MEARA ROAD,3002 O'MEARA ROAD,1296.562426,1260.135738,2556.698164,704.628746,15.936676,20.490012,654.54205,12.521674,218.560128,805.940472,0,17.07501,2.276668,104.726728,2556.698164,107.003396,80.821714,43.256692,178.718438,136.60008,39.84169,22.76668,499.728626,0,12.521674,21.628346,4.553336,900.422194,126.355074,89.928386,62.60837,229.943468,2556.698164
3146,OFF-SHORE ISLANDS,3146 OFF-SHORE ISLANDS,28.458675,21.628593,50.087268,3.415041,6.830082,0,18.213552,1.138347,3.415041,14.798511,1.138347,0,0,1.138347,50.087268,3.415041,0,0,5.691735,0,0,0,5.691735,0,0,0,0,27.320328,0,2.276694,4.553388,1.138347,50.087268
9410,OLD GRANGE / SOU SOU LANDS,9410 OLD GRANGE / SOU SOU LANDS,1003.32222,996.45015,1999.77237,1617.22714,42.377765,4.58138,75.59277,0,101.935705,95.063635,2.29069,0,0,60.703285,1999.77237,160.3483,276.028145,4.58138,22.9069,6.87207,25.19759,35.505695,343.6035,144.31347,5.726725,16.03483,3.436035,153.47623,242.81314,82.46484,66.43001,410.03351,1999.77237
3411,OLTON ROAD,3411 OLTON ROAD,727.401177,746.753008,1474.154185,629.503679,19.351831,1.138343,147.98459,0,119.526015,453.060514,0,1.138343,0,102.45087,1474.154185,110.419271,55.778807,10.245087,23.905203,31.873604,30.735261,5.691715,269.787291,1.138343,0,37.565319,1.138343,621.535278,43.257034,72.853952,56.91715,101.312527,1474.154185
9411,ORANGE HILL,9411 ORANGE HILL,200.435375,215.32486,415.760235,358.492985,21.761555,1.145345,9.16276,0,9.16276,11.45345,0,0,0,4.58138,415.760235,29.77897,54.97656,0,1.145345,0,2.29069,20.61621,54.97656,36.65104,0,0,17.180175,46.959145,103.08105,28.633625,8.017415,11.45345,415.760235
4419,ORANGE VALLEY,4419 ORANGE VALLEY,598.76947,582.83264,1181.60211,66.02401,0,1.138345,1026.78719,0,50.08718,19.351865,0,0,14.798485,3.415035,1181.60211,4.55338,22.7669,1.138345,786.596395,95.62098,7.968415,0,135.463055,0,0,1.138345,0,92.205945,0,13.66014,2.27669,18.21352,1181.60211
6408,NORTH OROPOUCHE VILLAGE,6408 OROPOUCHE (Sangre Grande),1147.444704,1009.705806,2157.15051,321.011316,2.276676,0,910.6704,7.968366,278.89281,590.797422,0,0,0,45.53352,2157.15051,19.351746,60.331914,50.086872,379.066554,80.821998,25.043436,2.276676,380.204892,0,0,47.810196,9.106704,561.200634,244.74267,170.7507,31.873464,94.482054,2157.15051
8116,OROPOUCHE,8116 OROPOUCHE (Siparia),1469.599522,1380.808846,2850.408368,899.29018,0,3.415026,1297.70988,0,221.97669,354.024362,0,6.830052,3.415026,63.747152,2850.408368,68.30052,258.403634,45.53368,807.084478,51.22539,18.213472,2.276684,701.218672,0,12.521762,50.087048,7.968394,447.368406,101.312438,51.22539,51.22539,176.44301,2850.408368
3330,OROPUNA VILLAGE / PIARCO,3330 OROPUNA VILLAGE / PIARCO,1340.968054,1320.47788,2661.445934,753.583066,5.691715,2.276686,1179.323348,0,310.767639,256.127175,0,0,1.138343,152.537962,2661.445934,127.494416,83.099039,13.660116,622.673621,118.387672,26.181889,6.830058,544.127954,4.553372,23.905203,34.15029,1.138343,453.060514,78.545667,61.470522,88.790754,373.376504,2661.445934
5306,ORTOIRE,5306 ORTOIRE,374.509583,389.307834,763.817417,268.645172,0,0,175.302358,0,168.472396,108.141065,0,0,1.138327,42.118099,763.817417,20.489886,40.979772,0,14.798251,11.38327,39.841445,0,190.100609,0,11.38327,17.074905,0,249.293613,47.809734,12.521597,40.979772,67.161293,763.817417
4420,OUPLAY VILLAGE,4420 OUPLAY VILLAGE,483.796625,435.986135,919.78276,2.27669,0,2.27669,852.620405,6.83007,2.27669,18.21352,0,0,0,35.288695,919.78276,4.55338,0,0,683.007,59.19394,9.10676,0,44.395455,0,9.10676,18.21352,0,3.415035,0,20.49021,10.245105,58.055595,919.78276
4214,PALMISTE,4214 PALMISTE (Couva/Tab/Tal),769.52122,678.45362,1447.97484,161.64499,1.138345,1.138345,871.97227,1.138345,50.08718,195.79534,0,0,1.138345,163.92168,1447.97484,21.628555,102.45105,0,535.02215,101.312705,15.93683,0,257.26597,0,13.66014,33.012005,0,129.77133,30.735315,21.628555,10.245105,175.30513,1447.97484
7222,PALMISTE VILLAGE,7222 PALMISTE (Debe/Penal),1351.214328,1361.459424,2712.673752,531.606648,109.281024,25.043568,1257.87012,1.138344,64.885608,563.48028,6.830064,3.415032,26.181912,122.941152,2712.673752,124.079496,11.38344,4.553376,453.060912,206.040264,19.351848,4.553376,338.088168,1.138344,0,307.35288,1.138344,862.864752,27.320256,97.897584,45.53376,208.316952,2712.673752
7223,PALMYRA,7223 PALMYRA,1531.071335,1490.090987,3021.162322,989.220067,3.415029,12.521773,1074.595792,0,566.894814,174.166479,1.138343,0,1.138343,198.071682,3021.162322,253.850489,302.799238,71.715609,478.10406,116.110986,14.798459,19.351831,644.302138,0,7.968401,121.802701,47.810406,339.226214,69.438923,196.933339,22.76686,314.182668,3021.162322
7224,PALMYRA VILLAGE / MT. STEWART,7224 PALMYRA VILLAGE / MT. STEWART,463.305601,461.028915,924.334516,125.21773,0,2.276686,569.1715,0,112.695957,81.960696,0,0,0,33.011947,924.334516,31.873604,28.458575,18.213488,286.862436,103.589213,12.521773,0,192.379967,0,0,73.992295,1.138343,88.790754,9.106744,14.798459,17.075145,45.53372,924.334516
8212,PALO SECO,8212 PALO SECO,899.29018,870.83163,1770.12181,607.874628,0,1.138342,306.213998,0,64.885494,716.017118,0,0,3.415026,70.577204,1770.12181,110.419174,169.612958,109.280832,190.103114,13.660104,36.426944,0,264.095344,0,1.138342,9.106736,6.830052,450.783432,60.332126,171.889642,46.672022,129.770988,1770.12181
2011,PARADISE,2011 PARADISE,716.023408,866.285872,1582.30928,448.510688,0,26.182096,607.879968,1.138352,160.507632,218.563584,0,4.553408,3.415056,111.558496,1582.30928,143.432352,43.257376,43.257376,163.922688,112.696848,12.521872,6.830112,198.073248,0,18.213632,113.8352,5.69176,384.762976,14.798576,142.294,21.628688,157.092576,1582.30928
3309,PARADISE GARDENS,3309 PARADISE GARDENS,465.582287,504.285949,969.868236,0,0,0,0,0,0,0,0,0,0,969.868236,969.868236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,969.868236,969.868236
3135,PARAMIN,3135 PARAMIN,1307.960703,1215.754596,2523.715299,454.200453,2.276694,0,34.15041,3.415041,321.013854,1630.112904,0,0,1.138347,77.407596,2523.715299,3.415041,14.798511,0,4.553388,1.138347,10.245123,0,93.344454,0,26.181981,1.138347,1.138347,2194.733016,48.948921,17.075205,15.936858,91.06776,2523.715299
7314,PARFORCE,7314 PARFORCE,532.74546,500.8718,1033.61726,439.40117,0,0,407.52751,1.138345,129.77133,51.225525,0,0,0,4.55338,1033.61726,21.628555,61.47063,10.245105,190.103615,63.74732,17.075175,2.27669,165.060025,0,7.968415,27.32028,1.138345,235.637415,29.59697,104.72774,18.21352,77.40746,1033.61726
9706,PARLATUVIER,9706 PARLATUVIER,178,137,315,267,4,0,3,0,13,15,0,0,2,11,315,45,52,0,0,1,19,11,56,1,0,0,0,8,77,7,17,21,315
8311,PARRYLANDS SOUTH,8311 PARRYLANDS SOUTH,565.755974,552.09587,1117.851844,841.234738,0,0,92.205702,0,91.06736,60.332126,0,0,5.69171,27.320208,1117.851844,52.363732,121.802594,9.106736,45.53368,9.106736,23.905182,1.138342,207.178244,0,4.553368,1.138342,3.415026,196.933166,66.023836,157.091196,39.84197,178.719694,1117.851844
3304,PASEA EXTENSION,3304 PASEA EXTENSION,1889.64938,1882.819322,3772.468702,194.656653,2.276686,10.245087,2865.209331,9.106744,62.608865,136.60116,0,0,7.968401,483.795775,3772.468702,27.320232,9.106744,10.245087,2091.136091,135.462817,34.15029,0,309.629296,1.138343,6.830058,55.778807,0,225.391914,36.426976,135.462817,64.885551,629.503679,3772.468702
9312,PATIENCE HILL,9312 PATIENCE HILL,546.329565,560.073705,1106.40327,973.54325,1.145345,0,22.9069,0,25.19759,29.77897,0,0,2.29069,51.540525,1106.40327,131.714675,123.69726,19.470865,9.16276,5.726725,1.145345,22.9069,311.53384,107.66243,2.29069,2.29069,0,83.610185,153.47623,26.342935,38.94173,66.43001,1106.40327
3128,PATNA VILLAGE,3128 PATNA VILLAGE,260.681463,240.191217,500.87268,141.155028,0,0,121.803129,0,53.502309,168.475356,3.415041,1.138347,0,11.38347,500.87268,53.502309,6.830082,11.38347,46.672227,12.521817,12.521817,0,138.878334,0,0,3.415041,5.691735,133.186599,26.181981,0,22.76694,27.320328,500.87268
9203,PEMBROKE,9203 PEMBROKE,582.980605,536.02146,1119.002065,957.50842,3.436035,0,38.94173,0,93.91829,3.436035,0,0,1.145345,20.61621,1119.002065,270.30142,144.31347,1.145345,0,1.145345,75.59277,12.598795,293.20832,2.29069,5.726725,0,10.308105,19.470865,193.563305,9.16276,60.703285,19.470865,1119.002065
8117,PENAL,8117 PENAL,7128.310128,6732.166416,13860.47654,1276.083624,3.415032,37.565352,10669.69831,14.798472,623.812512,601.045632,1.138344,0,4.553376,628.365888,13860.47654,129.771216,297.107784,118.387776,7377.607464,771.797232,70.577328,2.276688,2005.762128,0,50.087136,611.290728,15.936816,1030.20132,130.90956,226.530456,88.790832,933.44208,13860.47654
8118,PENAL ROCK ROAD,8118 PENAL ROCK ROAD,2146.916784,1945.429896,4092.34668,253.850712,0,1.138344,3131.584344,1.138344,203.763576,214.008672,0,0,2.276688,284.586,4092.34668,29.596944,53.502168,38.703696,2278.964688,269.787528,21.628536,0,507.701424,0,0,193.51848,2.276688,202.625232,114.972744,6.830064,13.660128,358.57836,4092.34668
4115,PEPPER VILLAGE,4115 PEPPER VILLAGE (Couva/Tab/Tal),262.957695,240.190795,503.14849,37.565385,0,0,258.404315,0,68.3007,136.6014,0,0,0,2.27669,503.14849,4.55338,18.21352,1.138345,110.419465,12.521795,3.415035,0,118.38788,0,0,9.10676,1.138345,176.443475,4.55338,2.27669,36.42704,4.55338,503.14849
8120,PEPPER VILLAGE,8120 PEPPER VILLAGE (Siparia),1475.291232,1487.812994,2963.104226,1313.646668,1.138342,1.138342,1155.41713,0,212.869954,220.838348,0,0,0,58.055442,2963.104226,258.403634,168.474616,66.023836,418.909856,132.047672,31.873576,23.905182,458.751826,0,29.596892,161.644564,15.936788,529.32903,53.502074,102.45078,48.948706,463.305194,2963.104226
4015,PETERSFIELD,4015 PETERSFIELD,594.212436,586.24407,1180.456506,194.655798,0,1.138338,729.674658,0,185.549094,6.830028,0,0,6.830028,55.778562,1180.456506,99.035406,19.351746,7.968366,434.845116,114.972138,5.69169,10.245042,167.335686,0,0,23.905098,3.415014,87.652026,31.873464,99.035406,9.106704,66.023604,1180.456506
3217,PETIT BOURG,3217 PETIT BOURG,2478.172711,2693.319538,5171.492249,3121.336506,3.415029,5.691715,494.040862,0,268.648948,1104.19271,0,0,4.553372,169.613107,5171.492249,589.661674,457.613886,5.691715,188.964938,132.047788,137.739503,26.181889,1000.603497,1.138343,14.798459,27.320232,17.075145,1525.37962,240.190373,261.81889,195.794996,349.471301,5171.492249
7521,PETIT CAFÉ,7521 PETIT CAFÉ,220.838542,221.976885,442.815427,151.399619,0,0,270.925634,0,9.106744,10.245087,0,0,0,1.138343,442.815427,13.660116,46.672063,7.968401,111.557614,0,5.691715,0,7.968401,0,0,1.138343,0,71.715609,18.213488,1.138343,6.830058,150.261276,442.815427
3236,PETIT CURUCAYE,3236 PETIT CURUCAYE,739.92295,706.911003,1446.833953,753.583066,0,0,223.115228,1.138343,184.411566,234.498658,0,0,0,50.087092,1446.833953,88.790754,84.237382,19.351831,31.873604,37.565319,34.15029,7.968401,278.894035,0,0,14.798459,2.276686,502.009263,63.747208,162.783049,44.395377,73.992295,1446.833953
7225,PETIT MORNE,7225 PETIT MORNE,343.779586,336.949528,680.729114,78.545667,0,1.138343,445.092113,0,21.628517,18.213488,0,0,3.415029,112.695957,680.729114,33.011947,4.553372,0,185.549909,53.502121,4.553372,1.138343,55.778807,0,0,23.905203,0,51.225435,2.276686,109.280928,6.830058,149.122933,680.729114
3133,PETIT VALLEY,3133 PETIT VALLEY,4519.23759,4830.006321,9349.243911,3132.730944,382.484592,99.036189,1068.907833,10.245123,754.724061,3355.846956,47.810574,23.905287,23.905287,449.647065,9349.243911,607.877298,277.756668,21.628593,171.890397,180.997173,176.443785,86.514372,1082.567997,11.38347,39.842145,99.036189,39.842145,5149.881828,218.562624,316.460466,236.776176,631.782585,9349.243911
3410,PEYTONVILLE,3410 PEYTONVILLE,800.255129,763.828153,1564.083282,418.910224,7.968401,1.138343,441.677084,3.415029,109.280928,495.179205,0,0,0,86.514068,1564.083282,44.395377,87.652411,11.38343,140.016189,48.948749,21.628517,9.106744,369.961475,0,1.138343,3.415029,7.968401,379.068219,101.312527,134.324474,54.640464,149.122933,1564.083282
7226,PHILLIPINES,7226 PHILLIPINES,616.982448,621.535824,1238.518272,121.802808,5.69172,2.276688,850.342968,0,34.15032,85.3758,0,0,0,138.877968,1238.518272,27.320256,9.106752,0,461.02932,69.438984,0,0,193.51848,0,0,84.237456,0,150.261408,2.276688,75.130704,15.936816,150.261408,1238.518272
4421,PHOENIX PARK,4421 PHOENIX PARK,886.770755,813.916675,1700.68743,147.98485,0,0,1333.001995,0,125.21795,47.81049,0,0,0,46.672145,1700.68743,91.0676,14.798485,0,799.11819,171.890095,3.415035,0,324.428325,0,0,34.15035,0,52.36387,13.66014,132.04802,5.691725,58.055595,1700.68743
7227,PICTON,7227 PICTON (Penal/Debe),1076.873424,1062.074952,2138.948376,293.692752,2.276688,1.138344,1442.281848,1.138344,203.763576,96.75924,0,0,0,97.897584,2138.948376,94.482552,99.035928,34.15032,741.061944,184.411728,5.69172,0,508.839768,0,3.415032,132.047904,10.245096,134.324592,30.735288,23.905224,27.320256,109.281024,2138.948376
3203,PICTON (San Juan/Laventille),3203 PICTON (San Juan/Laventille),1421.790407,1474.154185,2895.944592,2317.666348,5.691715,1.138343,21.628517,0,144.569561,125.21773,0,0,9.106744,270.925634,2895.944592,334.672842,572.586529,34.15029,4.553372,20.490174,42.118691,37.565319,456.475543,11.38343,89.929097,0,15.936802,706.911003,97.897498,38.703662,77.407324,355.163016,2895.944592
3413,PINTO ROAD,3413 PINTO ROAD,3408.198942,3393.400483,6801.599425,2360.923382,1.138343,3.415029,728.53952,22.76686,714.879404,2489.556141,1.138343,0,6.830058,472.412345,6801.599425,258.403861,688.697515,27.320232,190.103281,97.897498,104.727556,40.980348,1466.185784,5.691715,20.490174,79.68401,7.968401,2222.045536,429.155311,162.783049,281.170721,718.294433,6801.599425
9816,PIPARO,9816 PIPARO,639.749486,566.895404,1206.64489,51.225497,0,0,973.284311,3.415033,39.842035,105.866027,0,0,3.415035,29.596952,1206.64489,13.66014,3.415035,1.138343,176.443321,391.590456,0,0,235.637313,0,1.138345,180.996625,0,137.739667,4.55338,0,9.10675,51.225515,1206.64489
5307,PLAISANCE,5307 PLAISANCE,466.71407,467.852397,934.566467,453.054146,0,0,291.411712,0,167.334069,5.691635,0,0,0,17.074905,934.566467,11.38327,118.386008,20.489886,70.576274,20.489886,55.778023,0,79.68289,0,30.734829,20.489886,3.414981,336.944792,36.426464,31.873156,33.011483,64.884639,934.566467
7316,PLAISANCE PARK,7316 PLAISANCE PARK,852.620405,916.367725,1768.98813,777.489635,3.415035,5.691725,388.175645,2.27669,250.4359,217.423895,0,0,0,124.079605,1768.98813,187.826925,78.545805,10.245105,162.783335,50.08718,30.735315,33.012005,356.301985,0,14.798485,50.08718,5.691725,566.89581,22.7669,39.842075,20.49021,138.87809,1768.98813
2006,PLEASANTVILLE,2006 PLEASANTVILLE,3305.774208,3402.534128,6708.308336,3526.614496,2.276704,6.830112,862.870816,3.415056,643.16888,1215.759936,0,0,7.968464,439.403872,6708.308336,764.972544,606.741616,147.98576,355.165824,127.495424,78.546288,104.728384,1402.449664,0,14.798576,121.803664,30.735504,1565.234,162.784336,414.360128,109.281792,701.224832,6708.308336
6608,PLUM MITAN,6608 PLUM MITAN,800.251614,670.481082,1470.732696,157.090644,2.276676,1.138338,1142.891352,1.138338,86.513688,39.84183,0,0,0,39.84183,1470.732696,37.565154,92.205378,0,726.259644,55.778562,14.798394,0,247.019346,0,4.553352,86.513688,0,77.406984,9.106704,11.38338,15.936732,92.205378,1470.732696
9509,PLYMOUTH,9509 PLYMOUTH,611.61423,580.689915,1192.304145,966.67118,4.58138,0,26.342935,0,27.48828,107.66243,0,0,0,59.55794,1192.304145,273.737455,156.912265,2.29069,4.58138,6.87207,5.726725,4.58138,159.202955,34.36035,20.61621,0,4.58138,29.77897,72.156735,82.46484,114.5345,219.90624,1192.304145
